student_no,subject,location,spcl_prog_text,resident,s1_gender,class,checkin date
1321077,Commuter Commons,HUB Commuter Commons,None,1,M,2,25-Oct-13
1321077,Commuter Commons,HUB Commuter Commons,None,1,M,2,31-Oct-13
1321077,Commuter Commons,HUB Commuter Commons,None,1,M,2,4-Nov-13
1321077,Commuter Commons,HUB Commuter Commons,None,1,M,2,4-Nov-13
1321077,Commuter Commons,HUB Commuter Commons,None,1,M,2,6-Nov-13
1321077,Commuter Commons,HUB Commuter Commons,None,1,M,2,6-Nov-13
1321077,Commuter Commons,HUB Commuter Commons,None,1,M,2,21-Nov-13
1321077,Commuter Commons,HUB Commuter Commons,None,1,M,2,2-Dec-13
1321077,Commuter Commons,HUB Commuter Commons,None,1,M,2,25-Feb-14
1321086,Chem,MHG Front Desk,None,2,M,2,30-Jan-14
1321086,Chem,MHG Front Desk,None,2,M,2,25-Feb-14
1321086,Chem,MHG Front Desk,None,2,M,2,17-Mar-14
1321086,Commuter Commons,HUB Commuter Commons,None,2,M,2,27-Jan-14
1321086,Math,MHG Front Desk,None,2,M,2,18-Nov-13
1321086,Math,MHG Front Desk,None,2,M,2,29-Jan-14
1321086,Math,MHG Front Desk,None,2,M,2,23-Feb-14
1321086,Math,MHG Front Desk,None,2,M,2,24-Feb-14
1321086,Math,MHG Front Desk,None,2,M,2,26-Feb-14
1321086,Math,MHG Front Desk,None,2,M,2,13-Mar-14
1321086,Math,MHG Front Desk,None,2,M,2,22-Apr-14
1321086,Math,MHG Front Desk,None,2,M,2,19-May-14
1321086,Physics,MHG Front Desk,None,2,M,2,1-Apr-14
1321086,Physics,MHG Front Desk,None,2,M,2,16-Apr-14
1321086,Physics,MHG Front Desk,None,2,M,2,20-Apr-14
1321086,Physics,MHG Front Desk,None,2,M,2,11-May-14
1321086,Physics,MHG Front Desk,None,2,M,2,18-May-14
1321086,Physics,MHG Front Desk,None,2,M,2,27-May-14
1321086,Physics,MHG Front Desk,None,2,M,2,28-May-14
1321086,Physics,MHG Front Desk,None,2,M,2,1-Jun-14
1321086,Physics,MHG Front Desk,None,2,M,2,1-Jun-14
1321094,Chem,HUB Commuter Commons,None,1,M,1,25-Sep-13
1321094,Chem,HUB Commuter Commons,None,1,M,1,26-Sep-13
1321094,Chem,HUB Commuter Commons,None,1,M,1,27-Sep-13
1321094,Chem,HUB Commuter Commons,None,1,M,1,27-Sep-13
1321094,Chem,HUB Commuter Commons,None,1,M,1,30-Sep-13
1321094,Chem,HUB Commuter Commons,None,1,M,1,30-Sep-13
1321094,Chem,HUB Commuter Commons,None,1,M,1,1-Oct-13
1321094,Chem,HUB Commuter Commons,None,1,M,1,2-Oct-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,25-Sep-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,7-Oct-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,9-Oct-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,11-Oct-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,14-Oct-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,16-Oct-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,18-Oct-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,21-Oct-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,23-Oct-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,25-Oct-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,28-Oct-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,30-Oct-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,1-Nov-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,4-Nov-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,6-Nov-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,7-Nov-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,8-Nov-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,13-Nov-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,15-Nov-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,18-Nov-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,20-Nov-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,22-Nov-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,25-Nov-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,2-Dec-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,4-Dec-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,6-Dec-13
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,6-Jan-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,7-Jan-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,8-Jan-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,10-Jan-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,14-Jan-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,15-Jan-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,21-Jan-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,22-Jan-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,27-Jan-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,28-Jan-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,29-Jan-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,30-Jan-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,31-Jan-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,4-Feb-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,5-Feb-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,7-Feb-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,11-Feb-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,12-Feb-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,14-Feb-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,18-Feb-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,19-Feb-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,21-Feb-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,25-Feb-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,26-Feb-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,28-Feb-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,4-Mar-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,5-Mar-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,7-Mar-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,10-Mar-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,11-Mar-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,14-Mar-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,31-Mar-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,2-Apr-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,4-Apr-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,7-Apr-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,9-Apr-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,11-Apr-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,14-Apr-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,16-Apr-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,18-Apr-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,21-Apr-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,22-Apr-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,23-Apr-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,25-Apr-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,28-Apr-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,30-Apr-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,2-May-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,5-May-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,9-May-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,12-May-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,13-May-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,14-May-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,16-May-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,19-May-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,21-May-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,23-May-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,28-May-14
1321094,Commuter Commons,HUB Commuter Commons,None,1,M,1,30-May-14
1321095,Chem,HUB Commuter Commons,None,1,F,3,26-Sep-13
1321095,Chem,HUB Commuter Commons,None,1,F,3,27-Sep-13
1321095,Chem,HUB Commuter Commons,None,1,F,3,30-Sep-13
1321095,Chem,HUB Commuter Commons,None,1,F,3,1-Oct-13
1321095,Chem,HUB Commuter Commons,None,1,F,3,2-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,7-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,8-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,9-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,10-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,11-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,14-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,15-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,16-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,17-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,18-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,22-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,23-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,24-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,28-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,29-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,30-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,31-Oct-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,4-Nov-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,6-Nov-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,7-Nov-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,8-Nov-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,12-Nov-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,13-Nov-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,20-Nov-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,22-Nov-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,25-Nov-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,26-Nov-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,2-Dec-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,2-Dec-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,3-Dec-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,5-Dec-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,6-Dec-13
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,6-Jan-14
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,14-Feb-14
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,8-Apr-14
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,14-Apr-14
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,23-Apr-14
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,25-Apr-14
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,29-Apr-14
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,6-May-14
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,12-May-14
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,14-May-14
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,19-May-14
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,27-May-14
1321095,Commuter Commons,HUB Commuter Commons,None,1,F,3,28-May-14
1321097,Chem,HUB Commuter Commons,None,1,F,3,25-Sep-13
1321097,Chem,HUB Commuter Commons,None,1,F,3,26-Sep-13
1321097,Chem,HUB Commuter Commons,None,1,F,3,27-Sep-13
1321097,Chem,HUB Commuter Commons,None,1,F,3,30-Sep-13
1321097,Chem,HUB Commuter Commons,None,1,F,3,1-Oct-13
1321097,Chem,HUB Commuter Commons,None,1,F,3,2-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,7-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,8-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,9-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,10-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,11-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,14-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,15-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,16-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,17-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,18-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,22-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,23-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,24-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,28-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,29-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,30-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,31-Oct-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,4-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,6-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,7-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,8-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,12-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,13-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,14-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,15-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,18-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,19-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,20-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,21-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,22-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,25-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,26-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,27-Nov-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,2-Dec-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,3-Dec-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,5-Dec-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,6-Dec-13
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,6-Jan-14
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,8-Jan-14
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,14-Jan-14
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,15-Jan-14
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,17-Jan-14
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,21-Jan-14
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,22-Jan-14
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,31-Jan-14
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,10-Feb-14
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,12-Feb-14
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,14-Feb-14
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,19-Feb-14
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,24-Feb-14
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,25-Feb-14
1321097,Commuter Commons,HUB Commuter Commons,None,1,F,3,28-May-14
1321166,Commuter Commons,HUB Commuter Commons,None,2,F,2,25-Feb-14
1321170,Commuter Commons,HUB Commuter Commons,None,1,F,2,8-Jan-14
1321176,Commuter Commons,HUB Commuter Commons,None,1,F,4,17-Jan-14
1321176,Commuter Commons,HUB Commuter Commons,None,1,F,4,12-Feb-14
1321176,Commuter Commons,HUB Commuter Commons,None,1,F,4,18-Feb-14
1321176,Commuter Commons,HUB Commuter Commons,None,1,F,4,9-Apr-14
1321176,Commuter Commons,HUB Commuter Commons,None,1,F,4,9-May-14
1321182,Math,MHG Front Desk,None,5,M,2,10-Apr-14
1321205,Commuter Commons,HUB Commuter Commons,None,1,F,2,8-Oct-13
1321205,Commuter Commons,HUB Commuter Commons,None,1,F,2,9-Oct-13
1321205,Commuter Commons,HUB Commuter Commons,None,1,F,2,10-Oct-13
1321205,Commuter Commons,HUB Commuter Commons,None,1,F,2,11-Oct-13
1321205,Commuter Commons,HUB Commuter Commons,None,1,F,2,29-Oct-13
1321205,Commuter Commons,HUB Commuter Commons,None,1,F,2,1-Nov-13
1321205,Commuter Commons,HUB Commuter Commons,None,1,F,2,5-Nov-13
1321205,Commuter Commons,HUB Commuter Commons,None,1,F,2,8-Nov-13
1321205,Commuter Commons,HUB Commuter Commons,None,1,F,2,18-Nov-13
1321205,Commuter Commons,HUB Commuter Commons,None,1,F,2,19-Nov-13
1321205,Commuter Commons,HUB Commuter Commons,None,1,F,2,5-Dec-13
1321205,Commuter Commons,HUB Commuter Commons,None,1,F,2,10-Jan-14
1321205,Commuter Commons,HUB Commuter Commons,None,1,F,2,30-Jan-14
1321205,Commuter Commons,HUB Commuter Commons,None,1,F,2,4-Feb-14
1321205,Commuter Commons,HUB Commuter Commons,None,1,F,2,7-Apr-14
1321223,Chem,HUB Commuter Commons,None,1,F,1,25-Sep-13
1321223,Chem,HUB Commuter Commons,None,1,F,1,26-Sep-13
1321223,Chem,HUB Commuter Commons,None,1,F,1,30-Sep-13
1321223,Chem,HUB Commuter Commons,None,1,F,1,1-Oct-13
1321223,Chem,MHG Front Desk,None,1,F,1,16-Oct-13
1321223,Chem,MHG Front Desk,None,1,F,1,12-Nov-13
1321223,Chem,MHG Front Desk,None,1,F,1,5-Dec-13
1321223,Commuter Commons,HUB Commuter Commons,None,1,F,1,8-Oct-13
1321223,Commuter Commons,HUB Commuter Commons,None,1,F,1,10-Oct-13
1321223,Commuter Commons,HUB Commuter Commons,None,1,F,1,15-Oct-13
1321223,Commuter Commons,HUB Commuter Commons,None,1,F,1,22-Oct-13
1321223,Commuter Commons,HUB Commuter Commons,None,1,F,1,29-Oct-13
1321223,Commuter Commons,HUB Commuter Commons,None,1,F,1,5-Dec-13
1321223,Commuter Commons,HUB Commuter Commons,None,1,F,1,6-Jan-14
1321223,Commuter Commons,HUB Commuter Commons,None,1,F,1,3-Apr-14
1321223,Commuter Commons,HUB Commuter Commons,None,1,F,1,10-Apr-14
1321223,Commuter Commons,HUB Commuter Commons,None,1,F,1,14-Apr-14
1321223,Commuter Commons,HUB Commuter Commons,None,1,F,1,6-May-14
1321223,Commuter Commons,HUB Commuter Commons,None,1,F,1,8-May-14
1321223,Commuter Commons,HUB Commuter Commons,None,1,F,1,15-May-14
1321223,Commuter Commons,HUB Commuter Commons,None,1,F,1,22-May-14
1321223,Commuter Commons,HUB Commuter Commons,None,1,F,1,29-May-14
1321223,Math,MHG Front Desk,None,1,F,1,27-Jan-14
1321231,Chem,HUB Commuter Commons,None,1,F,2,25-Sep-13
1321232,Chem,HUB Commuter Commons,None,1,F,2,26-Sep-13
1321237,Commuter Commons,HUB Commuter Commons,None,1,F,3,14-Apr-14
1321237,Commuter Commons,HUB Commuter Commons,None,1,F,3,16-Apr-14
1321242,Commuter Commons,HUB Commuter Commons,None,1,F,3,24-Oct-13
1321242,Commuter Commons,HUB Commuter Commons,None,1,F,3,27-Nov-13
1321245,Chem,HUB Commuter Commons,None,1,F,2,25-Sep-13
1321247,Commuter Commons,HUB Commuter Commons,None,1,F,3,8-Jan-14
1321247,Commuter Commons,HUB Commuter Commons,None,1,F,3,9-Jan-14
1321247,Commuter Commons,HUB Commuter Commons,None,1,F,3,21-Jan-14
1321247,Commuter Commons,HUB Commuter Commons,None,1,F,3,24-Jan-14
1321247,Commuter Commons,HUB Commuter Commons,None,1,F,3,24-Jan-14
1321249,Commuter Commons,HUB Commuter Commons,None,1,F,4,18-Nov-13
1321249,Commuter Commons,HUB Commuter Commons,None,1,F,4,20-Nov-13
1321253,Chem,HUB Commuter Commons,None,1,M,3,27-Sep-13
1321253,Commuter Commons,HUB Commuter Commons,None,1,M,3,30-Jan-14
1321261,Chem,HUB Commuter Commons,None,1,F,2,26-Sep-13
1321261,Chem,HUB Commuter Commons,None,1,F,2,1-Oct-13
1321261,Chem,HUB Commuter Commons,None,1,F,2,2-Oct-13
1321261,Commuter Commons,HUB Commuter Commons,None,1,F,2,8-Oct-13
1321284,Anything Goes,MHG Front Desk,None,1,F,4,12-Jan-14
1321284,Anything Goes,MHG Front Desk,None,1,F,4,20-Jan-14
1321284,Bio,MHG Front Desk,None,1,F,4,17-Nov-13
1321284,Chem,MHG Front Desk,None,1,F,4,19-Nov-13
1321284,Chem,MHG Front Desk,None,1,F,4,20-Nov-13
1321284,Chem,MHG Front Desk,None,1,F,4,21-Nov-13
1321284,Chem,MHG Front Desk,None,1,F,4,2-Feb-14
1321284,Commuter Commons,HUB Commuter Commons,None,1,F,4,25-Feb-14
1321390,Physics,MHG Front Desk,None,2,M,2,5-May-14
1321391,Chem,MHG Front Desk,None,1,F,2,24-Nov-13
1321422,Commuter Commons,HUB Commuter Commons,None,1,F,3,3-Mar-14
1321429,Commuter Commons,HUB Commuter Commons,None,1,F,2,8-Oct-13
1321442,Commuter Commons,HUB Commuter Commons,None,1,M,3,19-May-14
1321667,Math,MHG Front Desk,None,1,M,2,11-Mar-14
1321669,Chem,MHG Front Desk,None,1,M,2,16-Oct-13
1321669,Chem,MHG Front Desk,None,1,M,2,23-Oct-13
1321669,Math,MHG Front Desk,None,1,M,2,17-Oct-13
1321669,Math,MHG Front Desk,None,1,M,2,20-Oct-13
1321669,Math,MHG Front Desk,None,1,M,2,8-May-14
1321699,Commuter Commons,HUB Commuter Commons,None,1,M,2,14-Oct-13
1321699,Commuter Commons,HUB Commuter Commons,None,1,M,2,23-Oct-13
1321699,Commuter Commons,HUB Commuter Commons,None,1,M,2,3-Feb-14
1321699,Commuter Commons,HUB Commuter Commons,None,1,M,2,17-Mar-14
1321699,Commuter Commons,HUB Commuter Commons,None,1,M,2,2-Apr-14
1321699,Commuter Commons,HUB Commuter Commons,None,1,M,2,9-Apr-14
1321699,Commuter Commons,HUB Commuter Commons,None,1,M,2,11-Apr-14
1321699,Commuter Commons,HUB Commuter Commons,None,1,M,2,14-Apr-14
1321699,Commuter Commons,HUB Commuter Commons,None,1,M,2,15-Apr-14
1321699,Commuter Commons,HUB Commuter Commons,None,1,M,2,16-Apr-14
1321699,Commuter Commons,HUB Commuter Commons,None,1,M,2,18-Apr-14
1321699,Commuter Commons,HUB Commuter Commons,None,1,M,2,8-May-14
1321699,Commuter Commons,HUB Commuter Commons,None,1,M,2,13-May-14
1321699,Commuter Commons,HUB Commuter Commons,None,1,M,2,28-May-14
1321699,Commuter Commons,HUB Commuter Commons,None,1,M,2,30-May-14
1321754,Math,MHG Front Desk,None,1,F,1,20-May-14
1321760,Chem,MHG Front Desk,None,1,F,2,6-Nov-13
1321760,Chem,MHG Front Desk,None,1,F,2,14-Nov-13
1321760,Chem,MHG Front Desk,None,1,F,2,18-Nov-13
1321760,Chem,MHG Front Desk,None,1,F,2,19-Nov-13
